begin_node_id,end_node_id,datetime,travel_time,num_trips
42435671,42432700,2011-12-13 06:00:00,12.7347,592
42435671,42432700,2011-12-13 05:00:00,9.99114,212
42435671,42432700,2011-12-13 04:00:00,5.48556,54
42435671,42432700,2011-12-13 03:00:00,9.135,126
42435671,42432700,2011-12-13 02:00:00,8.73079,198
42435671,42432700,2011-12-13 01:00:00,6.75349,246
42435671,42432700,2011-12-13 00:00:00,7.24592,447
42435671,42432700,2011-12-12 23:00:00,10.3658,406
42435671,42432700,2011-12-12 22:00:00,10.8089,471
42435671,42432700,2011-12-12 21:00:00,16.1769,429
42435671,42432700,2011-12-12 20:00:00,11.9592,521
42435671,42432700,2011-12-12 19:00:00,16.2743,474
42435671,42432700,2011-12-12 18:00:00,19.9796,426
42435671,42432700,2011-12-12 17:00:00,16.6108,503
42435671,42432700,2011-12-12 16:00:00,13.9169,409
42435671,42432700,2011-12-12 15:00:00,14.8418,372
42435671,42432700,2011-12-12 14:00:00,19.4513,500
42435671,42432700,2011-12-12 13:00:00,15.47,486
42435671,42432700,2011-12-12 12:00:00,22.1009,415
42435671,42432700,2011-12-12 11:00:00,22.7886,307
42435671,42432700,2011-12-12 10:00:00,20.2396,480
42435671,42432700,2011-12-12 09:00:00,17.9061,637
42435671,42432700,2011-12-12 08:00:00,11.4613,599
42435671,42432700,2011-12-12 07:00:00,9.27385,1002
42435671,42432700,2011-12-12 06:00:00,11.8695,589
42435671,42432700,2011-12-12 05:00:00,9.67689,201
42435671,42432700,2011-12-12 04:00:00,9.53568,35
42435671,42432700,2011-12-12 03:00:00,8.44077,58
42435671,42432700,2011-12-12 02:00:00,6.29358,207
42435671,42432700,2011-12-12 01:00:00,9.02161,122
42435671,42432700,2011-12-12 00:00:00,8.65164,452
42435671,42432700,2011-12-11 23:00:00,8.94009,450
42435671,42432700,2011-12-11 22:00:00,14.8441,231
42435671,42432700,2011-12-11 21:00:00,15.1485,288
42435671,42432700,2011-12-11 20:00:00,23.2689,263
42435671,42432700,2011-12-11 19:00:00,22.1177,317
42435671,42432700,2011-12-11 18:00:00,29.7292,353
42435671,42432700,2011-12-11 17:00:00,27.4798,232
42435671,42432700,2011-12-11 16:00:00,13.5946,305
42435671,42432700,2011-12-11 15:00:00,19.6615,398
42435671,42432700,2011-12-11 14:00:00,29.6027,476
42435671,42432700,2011-12-11 13:00:00,20.0771,745
42435671,42432700,2011-12-11 12:00:00,17.4959,579
42435671,42432700,2011-12-11 11:00:00,16.3346,437
42435671,42432700,2011-12-11 10:00:00,9.27164,671
42435671,42432700,2011-12-11 09:00:00,14.0764,148
42435671,42432700,2011-12-11 08:00:00,9.29459,150
